Nearest Neighbors,RBF SVM,Decision Tree,Random Forest,Naive Bayes,Linear SVM
0.68,0.698,0.726,0.702,0.684,0.746
0.636,0.7,0.71,0.698,0.756,0.752
0.672,0.7,0.716,0.706,0.758,0.77
0.674,0.698,0.726,0.716,0.704,0.764
0.684,0.698,0.694,0.696,0.766,0.766
0.696,0.7,0.75,0.704,0.692,0.756
0.684,0.7,0.706,0.704,0.698,0.75
0.688,0.7,0.74,0.718,0.726,0.766
0.662,0.7,0.716,0.71,0.716,0.738
0.66,0.698,0.678,0.706,0.388,0.772
