Nearest Neighbors,RBF SVM,Decision Tree,Random Forest,Naive Bayes,Linear SVM
0.9342105263157895,0.9342105263157895,0.9342105263157895,0.881578947368421,0.3684210526315789,0.9473684210526315
0.9333333333333333,0.96,0.9466666666666667,0.9466666666666667,0.41333333333333333,0.96
0.96,0.9466666666666667,0.96,0.9333333333333333,0.28,0.9733333333333334
0.9594594594594594,0.9459459459459459,0.9594594594594594,0.9459459459459459,0.33783783783783783,0.9594594594594594
0.9864864864864865,1.0,0.972972972972973,0.8918918918918919,0.4189189189189189,0.9864864864864865
0.972972972972973,0.972972972972973,0.9324324324324325,0.9594594594594594,0.3108108108108108,0.9459459459459459
0.972972972972973,0.9864864864864865,0.9459459459459459,0.918918918918919,0.3108108108108108,0.972972972972973
0.9459459459459459,0.9594594594594594,0.9324324324324325,0.8918918918918919,0.2972972972972973,0.9594594594594594
0.9459459459459459,0.9459459459459459,0.972972972972973,0.9054054054054054,0.24324324324324326,0.9459459459459459
0.9594594594594594,0.972972972972973,0.9459459459459459,0.8918918918918919,0.3108108108108108,0.9594594594594594
0.9594594594594594,0.9594594594594594,0.9459459459459459,0.8918918918918919,0.32432432432432434,0.9594594594594594
0.9594594594594594,0.972972972972973,0.918918918918919,0.9459459459459459,0.35135135135135137,0.9594594594594594
0.8918918918918919,0.918918918918919,0.918918918918919,0.8918918918918919,0.3108108108108108,0.918918918918919
0.9459459459459459,0.9459459459459459,0.9324324324324325,0.9324324324324325,0.36486486486486486,0.9594594594594594
0.8918918918918919,0.918918918918919,0.918918918918919,0.9054054054054054,0.40540540540540543,0.9054054054054054
0.918918918918919,0.918918918918919,0.9324324324324325,0.8918918918918919,0.33783783783783783,0.9324324324324325
0.8648648648648649,0.8918918918918919,0.8378378378378378,0.8918918918918919,0.2972972972972973,0.8513513513513513
0.9459459459459459,0.9594594594594594,0.9324324324324325,0.8918918918918919,0.16216216216216217,0.9594594594594594
0.9324324324324325,0.9594594594594594,0.9324324324324325,0.9054054054054054,0.2702702702702703,0.9594594594594594
0.9864864864864865,0.972972972972973,0.972972972972973,0.8918918918918919,0.33783783783783783,0.9594594594594594
