Nearest Neighbors,RBF SVM,Decision Tree,Random Forest,Naive Bayes,Linear SVM
0.96,0.9666666666666667,0.94,0.9133333333333333,0.26666666666666666,0.9666666666666667
0.9194630872483222,0.9261744966442953,0.9261744966442953,0.8926174496644296,0.3221476510067114,0.9261744966442953
0.9463087248322147,0.9463087248322147,0.9261744966442953,0.8859060402684564,0.3691275167785235,0.9395973154362416
0.9459459459459459,0.9662162162162162,0.9527027027027027,0.9459459459459459,0.3581081081081081,0.9594594594594594
0.9459459459459459,0.9527027027027027,0.9594594594594594,0.9391891891891891,0.39864864864864863,0.9527027027027027
0.9662162162162162,0.9797297297297297,0.9527027027027027,0.9054054054054054,0.33783783783783783,0.9662162162162162
0.9324324324324325,0.9459459459459459,0.9256756756756757,0.9121621621621622,0.32432432432432434,0.9594594594594594
0.9256756756756757,0.9527027027027027,0.9256756756756757,0.8918918918918919,0.2905405405405405,0.9256756756756757
0.972972972972973,0.9662162162162162,0.9662162162162162,0.8918918918918919,0.33783783783783783,0.9662162162162162
0.9324324324324325,0.9459459459459459,0.9594594594594594,0.8918918918918919,0.16216216216216217,0.9527027027027027
