Nearest Neighbors,RBF SVM,Decision Tree,Random Forest,Naive Bayes,Linear SVM
0.875,0.9821428571428571,0.7678571428571429,0.8571428571428571,0.6071428571428571,0.6071428571428571
0.875,1.0,0.7142857142857143,0.7857142857142857,0.5714285714285714,0.5714285714285714
0.875,1.0,0.75,0.8392857142857143,0.6785714285714286,0.6785714285714286
0.9642857142857143,1.0,0.875,0.9821428571428571,0.75,0.75
0.875,1.0,0.8392857142857143,0.9464285714285714,0.6964285714285714,0.6964285714285714
0.9107142857142857,1.0,0.8928571428571429,0.9464285714285714,0.7142857142857143,0.7142857142857143
0.8214285714285714,1.0,0.75,0.8035714285714286,0.6964285714285714,0.7142857142857143
0.9107142857142857,1.0,0.9285714285714286,1.0,0.5892857142857143,0.5892857142857143
0.8888888888888888,1.0,0.7777777777777778,0.9259259259259259,0.7407407407407407,0.7407407407407407
0.8888888888888888,1.0,0.8703703703703703,0.8333333333333334,0.5925925925925926,0.5925925925925926
