Nearest Neighbors,RBF SVM,Decision Tree,Random Forest,Naive Bayes,Linear SVM
0.9340511440107672,0.955585464333782,0.9448183041722745,0.9259757738896366,0.18438761776581428,0.955585464333782
0.9487179487179487,0.9487179487179487,0.9554655870445344,0.9230769230769231,0.3117408906882591,0.9406207827260459
0.9353970390309556,0.9488559892328399,0.9394347240915208,0.927321668909825,0.15208613728129206,0.9475100942126514
0.9433198380566802,0.9500674763832658,0.951417004048583,0.9257759784075573,0.4008097165991903,0.9487179487179487
0.946164199192463,0.9528936742934051,0.9407806191117093,0.9192462987886945,0.3189771197846568,0.9475100942126514
0.941970310391363,0.9554655870445344,0.9365721997300944,0.9001349527665317,0.1767881241565452,0.9500674763832658
0.9448183041722745,0.9596231493943472,0.946164199192463,0.8936742934051144,0.15477792732166892,0.9542395693135935
0.9446693657219973,0.9473684210526315,0.9433198380566802,0.9190283400809717,0.46288798920377866,0.9446693657219973
0.9286675639300135,0.946164199192463,0.9353970390309556,0.9286675639300135,0.47106325706594887,0.9380888290713324
0.9446693657219973,0.9608636977058029,0.9541160593792173,0.8987854251012146,0.1417004048582996,0.9581646423751687
