Nearest Neighbors,RBF SVM,Decision Tree,Random Forest,Naive Bayes,Linear SVM
0.9675090252707581,0.9783393501805054,0.9855595667870036,0.9675090252707581,0.8808664259927798,0.7689530685920578
0.9711191335740073,0.9783393501805054,0.9927797833935018,0.9675090252707581,0.8953068592057761,0.7942238267148014
0.9711191335740073,0.9819494584837545,0.9927797833935018,0.9530685920577617,0.927797833935018,0.7906137184115524
0.9566787003610109,0.9747292418772563,0.9855595667870036,0.9819494584837545,0.8880866425992779,0.7292418772563177
0.9494584837545126,0.9530685920577617,0.9927797833935018,0.9422382671480144,0.9097472924187726,0.7870036101083032
0.9458483754512635,0.9675090252707581,0.9855595667870036,0.9350180505415162,0.9386281588447654,0.8231046931407943
0.9638989169675091,0.9819494584837545,0.9891696750902527,0.9783393501805054,0.8989169675090253,0.7833935018050542
0.9530685920577617,0.9602888086642599,0.9891696750902527,0.9602888086642599,0.9097472924187726,0.7978339350180506
0.9711191335740073,0.9783393501805054,0.9891696750902527,0.9711191335740073,0.9386281588447654,0.8267148014440433
0.9675090252707581,0.9783393501805054,0.9891696750902527,0.9530685920577617,0.8989169675090253,0.8736462093862816
