Nearest Neighbors,RBF SVM,Decision Tree,Random Forest,Naive Bayes,Linear SVM
1.0,1.0,1.0,0.9821428571428571,0.9107142857142857,0.8214285714285714
0.9821428571428571,0.9464285714285714,1.0,0.9821428571428571,0.9107142857142857,0.75
0.9642857142857143,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9642857142857143,0.8035714285714286
0.9464285714285714,1.0,1.0,0.9285714285714286,0.9464285714285714,0.8214285714285714
1.0,1.0,1.0,0.9464285714285714,0.9107142857142857,0.8214285714285714
0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9107142857142857,0.8035714285714286
0.9818181818181818,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.9636363636363636,0.8727272727272727
0.9454545454545454,0.9636363636363636,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.7818181818181819
0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.8148148148148148,0.7407407407407407
1.0,1.0,1.0,0.9444444444444444,0.9074074074074074,0.7962962962962963
