Nearest Neighbors,RBF SVM,Decision Tree,Random Forest,Naive Bayes,Linear SVM
0.6885245901639344,0.9672131147540983,0.8032786885245902,0.7049180327868853,0.5901639344262295,0.6557377049180327
0.6065573770491803,0.8688524590163934,0.819672131147541,0.6557377049180327,0.6557377049180327,0.6557377049180327
0.6065573770491803,0.8688524590163934,0.7049180327868853,0.7213114754098361,0.639344262295082,0.6557377049180327
0.5901639344262295,0.8524590163934426,0.6885245901639344,0.7377049180327869,0.6557377049180327,0.6557377049180327
0.6065573770491803,0.7704918032786885,0.7704918032786885,0.7049180327868853,0.6557377049180327,0.6557377049180327
0.55,0.9,0.7666666666666667,0.7333333333333333,0.6166666666666667,0.65
0.711864406779661,0.864406779661017,0.7627118644067796,0.7288135593220338,0.6271186440677966,0.6610169491525424
0.6949152542372882,0.7796610169491526,0.711864406779661,0.6440677966101694,0.6271186440677966,0.6610169491525424
0.7288135593220338,0.847457627118644,0.7288135593220338,0.7288135593220338,0.6610169491525424,0.6610169491525424
0.6779661016949152,0.847457627118644,0.7796610169491526,0.6271186440677966,0.6610169491525424,0.6610169491525424
